,blueWins
127750,1
127751,0
127752,1
127753,1
127754,1
127755,0
127756,0
127757,1
127758,1
127759,0
127760,0
127761,0
127762,0
127763,1
127764,0
127765,0
127766,1
127767,0
127768,1
127769,1
127770,1
127771,1
127772,1
127773,0
127774,1
127775,1
127776,1
127777,1
127778,0
127779,1
127780,0
127781,0
127782,1
127783,0
127784,1
127785,1
127786,0
127787,1
127788,1
127789,0
127790,0
127791,0
127792,1
127793,1
127794,0
127795,0
127796,0
127797,1
127798,0
127799,1
127800,1
127801,0
127802,1
127803,1
127804,1
127805,0
127806,0
127807,0
127808,0
127809,0
127810,1
127811,0
127812,0
127813,0
127814,0
127815,1
127816,1
127817,1
127818,0
127819,0
127820,0
127821,1
127822,0
127823,1
127824,0
127825,1
127826,1
127827,1
127828,1
127829,1
127830,0
127831,0
127832,0
127833,1
127834,1
127835,1
127836,0
127837,0
127838,0
127839,0
127840,1
127841,0
127842,0
127843,0
127844,1
127845,1
127846,0
127847,1
127848,0
127849,0
127850,1
127851,1
127852,1
127853,1
127854,1
127855,1
127856,1
127857,1
127858,0
127859,0
127860,1
127861,1
127862,1
127863,1
127864,1
127865,1
127866,1
127867,1
127868,1
127869,0
127870,1
127871,0
127872,1
127873,1
127874,1
127875,0
127876,1
127877,1
127878,0
127879,1
127880,0
127881,0
127882,1
127883,1
127884,1
127885,0
127886,1
127887,0
127888,0
127889,0
127890,0
127891,1
127892,1
127893,0
127894,1
127895,1
127896,0
127897,1
127898,1
127899,1
127900,1
127901,1
127902,0
127903,1
127904,1
127905,0
127906,1
127907,0
127908,0
127909,0
127910,1
127911,1
127912,0
127913,1
127914,1
127915,0
127916,0
127917,0
127918,0
127919,0
127920,1
127921,1
127922,1
127923,1
127924,1
127925,0
127926,1
127927,0
127928,1
127929,0
127930,0
127931,1
127932,0
127933,1
127934,0
127935,0
127936,1
127937,1
127938,0
127939,1
127940,1
127941,0
127942,0
127943,0
127944,1
127945,1
127946,1
127947,1
127948,0
127949,1
127950,1
127951,1
127952,1
127953,0
127954,0
127955,1
127956,0
127957,1
127958,0
127959,0
127960,1
127961,0
127962,1
127963,0
127964,0
127965,0
127966,0
127967,1
127968,1
127969,1
127970,1
127971,1
127972,1
127973,0
127974,0
127975,1
127976,1
127977,0
127978,0
127979,1
127980,0
127981,0
127982,1
127983,1
127984,1
127985,1
127986,1
127987,1
127988,0
127989,0
127990,1
127991,0
127992,1
127993,1
127994,1
127995,1
127996,1
127997,0
127998,0
127999,1
128000,1
128001,0
128002,1
128003,1
128004,0
128005,0
128006,0
128007,0
128008,0
128009,1
128010,1
128011,0
128012,0
128013,0
128014,1
128015,0
128016,0
128017,0
128018,1
128019,1
128020,0
128021,1
128022,0
128023,1
128024,0
128025,1
128026,0
128027,0
128028,1
128029,0
128030,0
128031,0
128032,0
128033,0
128034,1
128035,0
128036,0
128037,1
128038,0
128039,1
128040,0
128041,1
128042,0
128043,1
128044,0
128045,1
128046,0
128047,0
128048,0
128049,0
128050,1
128051,0
128052,1
128053,0
128054,0
128055,0
128056,0
128057,1
128058,1
128059,0
128060,0
128061,1
128062,1
128063,1
128064,1
128065,1
128066,1
128067,0
128068,0
128069,0
128070,1
128071,1
128072,0
128073,0
128074,1
128075,1
128076,1
128077,0
128078,1
128079,0
128080,1
128081,0
128082,1
128083,1
128084,1
128085,0
128086,0
128087,0
128088,1
128089,0
128090,0
128091,0
128092,0
128093,0
128094,0
128095,1
128096,0
128097,0
128098,1
128099,1
128100,1
128101,0
128102,0
128103,0
128104,0
128105,1
128106,0
128107,0
128108,1
128109,1
128110,0
128111,0
128112,1
128113,0
128114,1
128115,1
128116,1
128117,1
128118,1
128119,0
128120,1
128121,0
128122,0
128123,1
128124,0
128125,1
128126,0
128127,0
128128,1
128129,1
128130,0
128131,1
128132,1
128133,0
128134,1
128135,1
128136,1
128137,1
128138,1
128139,1
128140,0
128141,0
128142,1
128143,0
128144,0
128145,0
128146,0
128147,1
128148,1
128149,0
128150,1
128151,0
128152,0
128153,1
128154,0
128155,1
128156,1
128157,0
128158,0
128159,1
128160,0
128161,1
128162,0
128163,0
128164,0
128165,1
128166,0
128167,1
128168,1
128169,0
128170,1
128171,1
128172,1
128173,1
128174,0
128175,0
128176,0
128177,0
128178,0
128179,1
128180,1
128181,0
128182,1
128183,0
128184,1
128185,1
128186,0
128187,1
128188,0
128189,0
128190,1
128191,0
128192,1
128193,1
128194,1
128195,0
128196,1
128197,0
128198,0
128199,1
128200,0
128201,0
128202,1
128203,1
128204,1
128205,1
128206,0
128207,0
128208,1
128209,1
128210,0
128211,1
128212,0
128213,0
128214,0
128215,0
128216,1
128217,0
128218,1
128219,1
128220,0
128221,0
128222,0
128223,0
128224,1
128225,0
128226,1
128227,1
128228,1
128229,0
128230,1
128231,0
128232,1
128233,0
128234,0
128235,0
128236,1
128237,0
128238,1
128239,0
128240,0
128241,0
128242,1
128243,0
128244,1
128245,0
128246,1
128247,0
128248,1
128249,0
128250,1
128251,1
128252,1
128253,0
128254,0
128255,0
128256,1
128257,0
128258,1
128259,0
128260,1
128261,1
128262,1
128263,0
128264,1
128265,1
128266,1
128267,1
128268,0
128269,1
128270,0
128271,0
128272,1
128273,1
128274,0
128275,1
128276,0
128277,0
128278,0
128279,0
128280,0
128281,0
128282,0
128283,1
128284,0
128285,0
128286,0
128287,0
128288,1
128289,1
128290,0
128291,1
128292,0
128293,1
128294,0
128295,0
128296,0
128297,0
128298,0
128299,1
128300,0
128301,0
128302,1
128303,0
128304,0
128305,1
128306,0
128307,1
128308,0
128309,1
128310,1
128311,0
128312,0
128313,0
128314,0
128315,0
128316,1
128317,1
128318,0
128319,1
128320,0
128321,0
128322,0
128323,1
128324,1
128325,1
128326,1
128327,1
128328,1
128329,0
128330,1
128331,1
128332,1
128333,1
128334,1
128335,0
128336,0
128337,1
128338,0
128339,1
128340,0
128341,0
128342,1
128343,1
128344,1
128345,0
128346,1
128347,0
128348,0
128349,1
128350,1
128351,1
128352,0
128353,0
128354,0
128355,1
128356,0
128357,0
128358,0
128359,0
128360,1
128361,0
128362,0
128363,0
128364,0
128365,0
128366,0
128367,1
128368,1
128369,1
128370,0
128371,1
128372,1
128373,0
128374,0
128375,0
128376,0
128377,0
128378,1
128379,0
128380,1
128381,0
128382,1
128383,0
128384,0
128385,1
128386,0
128387,1
128388,1
128389,0
128390,1
128391,1
128392,1
128393,1
128394,0
128395,0
128396,1
128397,1
128398,1
128399,0
128400,1
128401,1
128402,0
128403,0
128404,0
128405,1
128406,0
128407,1
128408,0
128409,1
128410,0
128411,0
128412,0
128413,1
128414,1
128415,0
128416,0
128417,0
128418,1
128419,1
128420,1
128421,1
128422,1
128423,1
128424,1
128425,0
128426,0
128427,0
128428,1
128429,1
128430,1
128431,1
128432,0
128433,0
128434,1
128435,0
128436,0
128437,0
128438,0
128439,0
128440,1
128441,1
128442,0
128443,1
128444,1
128445,0
128446,0
128447,1
128448,1
128449,0
128450,1
128451,1
128452,1
128453,1
128454,1
128455,1
128456,0
128457,0
128458,1
128459,0
128460,1
128461,0
128462,0
128463,0
128464,1
128465,0
128466,0
128467,0
128468,1
128469,1
128470,1
128471,1
128472,0
128473,1
128474,1
128475,1
128476,0
128477,0
128478,0
128479,1
128480,0
128481,1
128482,1
128483,1
128484,0
128485,1
128486,1
128487,0
128488,0
128489,0
128490,1
128491,0
128492,0
128493,0
128494,1
128495,1
128496,1
128497,1
128498,0
128499,0
128500,1
128501,1
128502,1
128503,1
128504,1
128505,0
128506,1
128507,0
128508,0
128509,1
128510,0
128511,1
128512,0
128513,0
128514,1
128515,1
128516,1
128517,0
128518,1
128519,1
128520,1
128521,0
128522,0
128523,1
128524,0
128525,1
128526,1
128527,1
128528,1
128529,0
128530,1
128531,0
128532,1
128533,1
128534,0
128535,1
128536,1
128537,0
128538,0
128539,1
128540,1
128541,0
128542,0
128543,0
128544,1
128545,0
128546,1
128547,1
128548,0
128549,0
128550,0
128551,0
128552,1
128553,0
128554,1
128555,1
128556,1
128557,0
128558,0
128559,0
128560,1
128561,1
128562,0
128563,0
128564,1
128565,1
128566,0
128567,1
128568,0
128569,0
128570,0
128571,1
128572,0
128573,0
128574,1
128575,0
128576,1
128577,0
128578,1
128579,1
128580,0
128581,0
128582,1
128583,0
128584,1
128585,0
128586,1
128587,0
128588,0
128589,1
128590,0
128591,0
128592,1
128593,1
128594,1
128595,1
128596,0
128597,0
128598,1
128599,0
128600,0
128601,1
128602,0
128603,1
128604,1
128605,0
128606,0
128607,0
128608,0
128609,0
128610,1
128611,1
128612,0
128613,0
128614,1
128615,0
128616,0
128617,1
128618,0
128619,0
128620,1
128621,1
128622,0
128623,0
128624,0
128625,0
128626,0
128627,1
128628,0
128629,0
128630,0
128631,0
128632,0
128633,0
128634,0
128635,0
128636,1
128637,1
128638,0
128639,1
128640,0
128641,0
128642,1
128643,1
128644,1
128645,1
128646,0
128647,0
128648,0
128649,1
128650,0
128651,1
128652,1
128653,1
128654,0
128655,0
128656,0
128657,0
128658,0
128659,1
128660,1
128661,1
128662,1
128663,1
128664,0
128665,0
128666,1
128667,0
128668,0
128669,0
128670,1
128671,1
128672,0
128673,0
128674,0
128675,0
128676,1
128677,1
128678,1
128679,0
128680,1
128681,1
128682,1
128683,1
128684,1
128685,0
128686,0
128687,0
128688,1
128689,0
128690,1
128691,1
128692,1
128693,1
128694,0
128695,0
128696,1
128697,0
128698,1
128699,0
128700,1
128701,0
128702,1
128703,1
128704,1
128705,0
128706,1
128707,1
128708,0
128709,0
128710,0
128711,1
128712,0
128713,0
128714,0
128715,0
128716,1
128717,0
128718,0
128719,0
128720,0
128721,0
128722,0
128723,1
128724,1
128725,1
128726,1
128727,1
128728,1
128729,0
128730,1
128731,1
128732,1
128733,0
128734,1
128735,0
128736,0
128737,0
128738,0
128739,0
128740,1
128741,0
128742,0
128743,1
128744,1
128745,0
128746,0
128747,0
128748,1
128749,0
128750,1
128751,1
128752,0
128753,0
128754,0
128755,1
128756,1
128757,1
128758,1
128759,1
128760,1
128761,0
128762,1
128763,0
128764,0
128765,0
128766,1
128767,1
128768,0
128769,0
128770,0
128771,0
128772,0
128773,0
128774,1
128775,1
128776,0
128777,1
128778,1
128779,0
128780,0
128781,1
128782,0
128783,0
128784,0
128785,0
128786,0
128787,1
128788,0
128789,0
128790,1
128791,1
128792,0
128793,1
128794,0
128795,1
128796,0
128797,1
128798,1
128799,1
128800,1
128801,1
128802,1
128803,1
128804,0
128805,0
128806,1
128807,0
128808,0
128809,0
128810,1
128811,1
128812,0
128813,0
128814,0
128815,1
128816,1
128817,1
128818,0
128819,0
128820,0
128821,0
128822,1
128823,0
128824,0
128825,1
128826,1
128827,1
128828,1
128829,1
128830,1
128831,1
128832,1
128833,0
128834,0
128835,1
128836,0
128837,0
128838,0
128839,0
128840,0
128841,0
128842,0
128843,1
128844,0
128845,1
128846,1
128847,0
128848,1
128849,1
128850,1
128851,1
128852,0
128853,1
128854,1
128855,1
128856,0
128857,1
128858,0
128859,1
128860,1
128861,1
128862,1
128863,1
128864,1
128865,0
128866,0
128867,1
128868,0
128869,0
128870,0
128871,0
128872,1
128873,0
128874,1
128875,0
128876,0
128877,1
128878,0
128879,0
128880,0
128881,0
128882,1
128883,1
128884,0
128885,0
128886,1
128887,1
128888,0
128889,1
128890,1
128891,0
128892,0
128893,1
128894,0
128895,1
128896,1
128897,0
128898,1
128899,0
128900,0
128901,1
128902,0
128903,0
128904,1
128905,0
128906,1
128907,1
128908,0
128909,1
128910,1
128911,0
128912,0
128913,0
128914,0
128915,1
128916,0
128917,1
128918,0
128919,0
128920,1
128921,1
128922,0
128923,1
128924,0
128925,1
128926,0
128927,0
128928,0
128929,1
128930,0
128931,1
128932,0
128933,0
128934,0
128935,0
128936,0
128937,1
128938,0
128939,0
128940,1
128941,0
128942,1
128943,1
128944,0
128945,1
128946,1
128947,0
128948,0
128949,0
128950,1
128951,1
128952,0
128953,0
128954,1
128955,1
128956,1
128957,1
128958,0
128959,1
128960,0
128961,0
128962,0
128963,1
128964,1
128965,0
128966,0
128967,1
128968,1
128969,1
128970,0
128971,1
128972,0
128973,1
128974,0
128975,1
128976,0
128977,0
128978,0
128979,0
128980,1
128981,1
128982,1
128983,1
128984,1
128985,1
128986,0
128987,0
128988,0
128989,0
128990,1
128991,1
128992,0
128993,1
128994,1
128995,1
128996,1
128997,0
128998,1
128999,0
129000,0
129001,0
129002,1
129003,0
129004,0
129005,0
129006,1
129007,0
129008,1
129009,0
129010,1
129011,0
129012,1
129013,1
129014,1
129015,1
129016,0
129017,0
129018,1
129019,0
129020,1
129021,0
129022,0
129023,0
129024,0
129025,1
129026,0
129027,0
129028,1
129029,1
129030,0
129031,0
129032,1
129033,1
129034,1
129035,0
129036,1
129037,1
129038,0
129039,0
129040,0
129041,0
129042,0
129043,0
129044,0
129045,0
129046,1
129047,0
129048,1
129049,0
129050,0
129051,1
129052,0
129053,0
129054,1
129055,1
129056,0
129057,1
129058,1
129059,1
129060,1
129061,0
129062,0
129063,1
129064,1
129065,1
129066,1
129067,1
129068,0
129069,1
129070,1
129071,0
129072,1
129073,1
129074,0
129075,0
129076,1
129077,0
129078,1
129079,0
129080,1
129081,0
129082,0
129083,1
129084,1
129085,1
129086,1
129087,0
129088,1
129089,0
129090,0
129091,1
129092,1
129093,0
129094,0
129095,1
129096,1
129097,0
129098,1
129099,0
129100,1
129101,0
129102,1
129103,1
129104,1
129105,1
129106,1
129107,0
129108,1
129109,0
129110,0
129111,1
129112,0
129113,1
129114,0
129115,1
129116,0
129117,0
129118,1
129119,0
129120,1
129121,1
129122,1
129123,1
129124,0
129125,1
129126,1
129127,0
129128,0
129129,0
129130,1
129131,0
129132,1
129133,0
129134,0
129135,0
129136,0
129137,0
129138,1
129139,0
129140,0
129141,1
129142,0
129143,1
129144,0
129145,1
129146,1
129147,0
129148,0
129149,1
129150,1
129151,0
129152,1
129153,1
129154,0
129155,1
129156,0
129157,0
129158,1
129159,1
129160,0
129161,1
129162,0
129163,0
129164,1
129165,1
129166,0
129167,0
129168,0
129169,1
129170,1
129171,0
129172,0
129173,1
129174,0
129175,1
129176,0
129177,0
129178,0
129179,0
129180,0
129181,1
129182,0
129183,0
129184,0
129185,1
129186,1
129187,1
129188,0
129189,1
129190,1
129191,1
129192,0
129193,0
129194,0
129195,1
129196,0
129197,1
129198,0
129199,1
129200,1
129201,0
129202,0
129203,0
129204,0
129205,0
129206,1
129207,1
129208,1
129209,0
129210,1
129211,0
129212,1
129213,1
129214,1
129215,0
129216,0
129217,0
129218,1
129219,1
129220,0
129221,0
129222,1
129223,0
129224,1
129225,1
129226,0
129227,1
129228,0
129229,1
129230,1
129231,1
129232,1
129233,1
129234,0
129235,0
129236,0
129237,1
129238,0
129239,0
129240,0
129241,1
129242,1
129243,1
129244,0
129245,1
129246,0
129247,0
129248,0
129249,0
129250,0
129251,0
129252,1
129253,0
129254,1
129255,0
129256,1
129257,0
129258,1
129259,1
129260,1
129261,1
129262,0
129263,0
129264,1
129265,1
129266,1
129267,1
129268,0
129269,1
129270,1
129271,0
129272,0
129273,0
129274,0
129275,1
129276,1
129277,0
129278,1
129279,0
129280,1
129281,0
129282,0
129283,1
129284,0
129285,1
129286,1
129287,0
129288,0
129289,0
129290,1
129291,1
129292,0
129293,0
129294,1
129295,0
129296,0
129297,1
129298,0
129299,0
129300,0
129301,0
129302,0
129303,1
129304,1
129305,1
129306,1
129307,0
129308,1
129309,0
129310,1
129311,0
129312,0
129313,1
129314,0
129315,1
129316,0
129317,0
129318,0
129319,1
129320,0
129321,0
129322,0
129323,0
129324,0
129325,0
129326,0
129327,1
129328,0
129329,1
129330,0
129331,0
129332,0
129333,0
129334,1
129335,0
129336,0
129337,0
129338,0
129339,0
129340,0
129341,1
129342,0
129343,1
129344,1
129345,1
129346,1
129347,1
129348,0
129349,1
129350,1
129351,1
129352,1
129353,1
129354,1
129355,1
129356,0
129357,1
129358,0
129359,1
129360,0
129361,1
129362,1
129363,0
129364,0
129365,1
129366,1
129367,0
129368,1
129369,1
129370,1
129371,0
129372,1
129373,0
129374,1
129375,1
129376,1
129377,0
129378,0
129379,1
129380,0
129381,1
129382,0
129383,1
129384,1
129385,0
129386,1
129387,0
129388,1
129389,0
129390,1
129391,1
129392,1
129393,0
129394,1
129395,0
129396,0
129397,0
129398,0
129399,1
129400,0
129401,0
129402,0
129403,1
129404,1
129405,1
129406,0
129407,0
129408,1
129409,0
129410,1
129411,0
129412,0
129413,1
129414,1
129415,1
129416,1
129417,0
129418,0
129419,1
129420,1
129421,0
129422,0
129423,1
129424,1
129425,0
129426,0
129427,1
129428,0
129429,1
129430,1
129431,1
129432,1
129433,1
129434,0
129435,1
129436,1
129437,1
129438,0
129439,0
129440,1
129441,0
129442,1
129443,1
129444,0
129445,0
129446,0
129447,0
129448,0
129449,1
129450,0
129451,0
129452,0
129453,0
129454,1
129455,1
129456,1
129457,1
129458,0
129459,0
129460,1
129461,1
129462,0
129463,0
129464,0
129465,0
129466,0
129467,0
129468,0
129469,0
129470,0
129471,1
129472,0
129473,1
129474,0
129475,0
129476,0
129477,0
129478,0
129479,0
129480,0
129481,1
129482,0
129483,0
129484,0
129485,1
129486,1
129487,0
129488,1
129489,0
129490,0
129491,1
129492,0
129493,1
129494,1
129495,0
129496,1
129497,1
129498,0
129499,0
129500,0
129501,1
129502,0
129503,0
129504,0
129505,0
129506,1
129507,0
129508,0
129509,1
129510,0
129511,0
129512,0
129513,1
129514,0
129515,0
129516,0
129517,0
129518,0
129519,0
129520,1
129521,1
129522,0
129523,0
129524,1
129525,0
129526,1
129527,1
129528,1
129529,0
129530,0
129531,1
129532,0
129533,0
129534,0
129535,0
129536,0
129537,0
129538,1
129539,0
129540,0
129541,0
129542,1
129543,1
129544,0
129545,0
129546,1
129547,0
129548,0
129549,1
129550,0
129551,0
129552,1
129553,1
129554,0
129555,0
129556,0
129557,0
129558,1
129559,0
129560,0
129561,1
129562,1
129563,1
129564,0
129565,0
129566,1
129567,1
129568,1
129569,1
129570,1
129571,0
129572,1
129573,1
129574,0
129575,0
129576,1
129577,0
129578,1
129579,0
129580,0
129581,1
129582,1
129583,1
129584,0
129585,0
129586,1
129587,0
129588,0
129589,0
129590,1
129591,0
129592,0
129593,0
129594,1
129595,0
129596,1
129597,0
129598,1
129599,1
129600,1
129601,1
129602,0
129603,1
129604,0
129605,1
129606,1
129607,0
129608,1
129609,1
129610,0
129611,1
129612,0
129613,1
129614,1
129615,1
129616,0
129617,0
129618,0
129619,0
129620,0
129621,0
129622,0
129623,1
129624,1
129625,0
129626,0
129627,1
129628,1
129629,1
129630,1
129631,1
129632,0
129633,1
129634,0
129635,1
129636,1
129637,1
129638,1
129639,0
129640,0
129641,0
129642,1
129643,0
129644,0
129645,1
129646,0
129647,1
129648,0
129649,0
129650,1
129651,1
129652,0
129653,0
129654,1
129655,0
129656,1
129657,1
129658,0
129659,1
129660,1
129661,0
129662,0
129663,1
129664,1
129665,1
129666,1
129667,1
129668,0
129669,0
129670,0
129671,0
129672,1
129673,0
129674,1
129675,1
129676,1
129677,0
129678,0
129679,1
129680,1
129681,0
129682,0
129683,1
129684,1
129685,0
129686,1
129687,0
129688,0
129689,0
129690,0
129691,1
129692,0
129693,0
129694,0
129695,1
129696,1
129697,1
129698,0
129699,0
129700,1
129701,0
129702,0
129703,1
129704,1
129705,0
129706,1
129707,0
129708,1
129709,1
129710,1
129711,1
129712,0
129713,1
129714,0
129715,0
129716,0
129717,0
129718,0
129719,1
129720,0
129721,1
129722,0
129723,0
129724,1
129725,1
129726,1
129727,0
129728,0
129729,0
129730,0
129731,0
129732,1
129733,1
129734,1
129735,1
129736,1
129737,1
129738,1
129739,1
129740,1
129741,1
129742,1
129743,0
129744,0
129745,0
129746,1
129747,1
129748,1
129749,0
129750,1
129751,1
129752,1
129753,1
129754,1
129755,0
129756,1
129757,1
129758,0
129759,1
129760,0
129761,0
129762,1
129763,0
129764,0
129765,1
129766,0
129767,0
129768,0
129769,0
129770,0
129771,0
129772,1
129773,0
129774,0
129775,1
129776,1
129777,0
129778,1
129779,1
129780,0
129781,1
129782,0
129783,0
129784,0
129785,1
129786,1
129787,0
129788,0
129789,0
129790,0
129791,1
129792,1
129793,1
129794,0
129795,0
129796,1
129797,0
129798,1
129799,1
129800,0
129801,0
129802,0
129803,1
129804,1
129805,1
129806,0
129807,0
129808,0
129809,1
129810,1
129811,0
129812,1
129813,1
129814,1
129815,0
129816,1
129817,1
129818,1
129819,1
129820,1
129821,0
129822,0
129823,0
129824,0
129825,1
129826,1
129827,1
129828,1
129829,0
129830,0
129831,1
129832,1
129833,0
129834,0
129835,1
129836,0
129837,0
129838,1
129839,1
129840,0
129841,1
129842,1
129843,1
129844,0
129845,0
129846,1
129847,1
129848,0
129849,0
129850,1
129851,0
129852,1
129853,1
129854,0
129855,1
129856,0
129857,0
129858,1
129859,0
129860,0
129861,1
129862,0
129863,0
129864,0
129865,1
129866,0
129867,0
129868,0
129869,1
129870,0
129871,1
129872,1
129873,1
129874,0
129875,1
129876,1
129877,0
129878,0
129879,1
129880,1
129881,1
129882,0
129883,0
129884,0
129885,0
129886,0
129887,1
129888,1
129889,0
129890,1
129891,0
129892,0
129893,1
129894,0
129895,0
129896,0
129897,1
129898,0
129899,0
129900,1
129901,0
129902,1
129903,0
129904,1
129905,0
129906,1
129907,1
129908,1
129909,1
129910,0
129911,1
129912,1
129913,1
129914,0
129915,0
129916,1
129917,0
129918,0
129919,1
129920,0
129921,1
129922,1
129923,0
129924,0
129925,0
129926,0
129927,0
129928,0
129929,1
129930,1
129931,0
129932,1
129933,1
129934,1
129935,1
129936,1
129937,1
129938,0
129939,0
129940,1
129941,0
129942,1
129943,1
129944,0
129945,0
129946,0
129947,0
129948,1
129949,1
129950,0
129951,0
129952,1
129953,0
129954,1
129955,1
129956,1
129957,1
129958,1
129959,0
129960,1
129961,0
129962,1
129963,1
129964,1
129965,0
129966,1
129967,1
129968,1
129969,1
129970,1
129971,1
129972,0
129973,1
129974,1
129975,0
129976,0
129977,0
129978,0
129979,0
129980,0
129981,1
129982,0
129983,0
129984,1
129985,1
129986,1
129987,0
129988,0
129989,1
129990,0
129991,1
129992,0
129993,1
129994,0
129995,1
129996,0
129997,0
129998,0
129999,0
130000,0
130001,1
130002,1
130003,1
130004,0
130005,1
130006,0
130007,1
130008,0
130009,1
130010,1
130011,0
130012,1
130013,0
130014,1
130015,0
130016,0
130017,0
130018,0
130019,1
130020,0
130021,1
130022,0
130023,0
130024,1
130025,0
130026,1
130027,1
130028,0
130029,1
130030,1
130031,0
130032,1
130033,1
130034,0
130035,1
130036,0
130037,0
130038,1
130039,1
130040,1
130041,0
130042,0
130043,0
130044,1
130045,1
130046,0
130047,1
130048,1
130049,0
130050,0
130051,1
130052,0
130053,0
130054,0
130055,0
130056,0
130057,1
130058,1
130059,0
130060,1
130061,0
130062,1
130063,0
130064,1
130065,1
130066,0
130067,1
130068,1
130069,1
130070,1
130071,1
130072,1
130073,1
130074,1
130075,1
130076,1
130077,0
130078,1
130079,1
130080,0
130081,1
130082,1
130083,1
130084,0
130085,0
130086,0
130087,0
130088,1
130089,1
130090,0
130091,0
130092,0
130093,1
130094,1
130095,1
130096,1
130097,1
130098,0
130099,0
130100,0
130101,0
130102,1
130103,0
130104,1
130105,0
130106,1
130107,1
130108,1
130109,1
130110,1
130111,1
130112,0
130113,1
130114,0
130115,1
130116,1
130117,1
130118,1
130119,0
130120,1
130121,1
130122,1
130123,1
130124,0
130125,1
130126,0
130127,1
130128,1
130129,1
130130,1
130131,1
130132,0
130133,0
130134,0
130135,1
130136,1
130137,1
130138,0
130139,0
130140,1
130141,0
130142,0
130143,0
130144,0
130145,1
130146,1
130147,0
130148,1
130149,0
130150,1
130151,1
130152,0
130153,1
130154,0
130155,0
130156,1
130157,0
130158,0
130159,1
130160,0
130161,0
130162,1
130163,1
130164,0
130165,1
130166,0
130167,0
130168,0
130169,1
130170,0
130171,1
130172,0
130173,0
130174,1
130175,0
130176,0
130177,0
130178,0
130179,1
130180,1
130181,0
130182,0
130183,0
130184,1
130185,1
130186,0
130187,1
130188,0
130189,1
130190,0
130191,0
130192,1
130193,0
130194,1
130195,1
130196,0
130197,1
130198,0
130199,0
130200,0
130201,1
130202,0
130203,1
130204,0
130205,1
130206,0
130207,1
130208,0
130209,0
130210,0
130211,1
130212,0
130213,0
130214,1
130215,1
130216,1
130217,1
130218,1
130219,1
130220,1
130221,0
130222,0
130223,0
130224,1
130225,0
130226,0
130227,0
130228,0
130229,0
130230,1
130231,0
130232,1
130233,0
130234,1
130235,0
130236,1
130237,0
130238,0
130239,0
130240,0
130241,1
130242,1
130243,1
130244,1
130245,1
130246,0
130247,0
130248,1
130249,1
130250,0
130251,1
130252,0
130253,1
130254,1
130255,1
130256,0
130257,0
130258,1
130259,0
130260,0
130261,0
130262,0
130263,1
130264,1
130265,1
130266,0
130267,1
130268,0
130269,0
130270,0
130271,1
130272,0
130273,1
130274,1
130275,0
130276,0
130277,1
130278,1
130279,1
130280,1
130281,0
130282,1
130283,0
130284,0
130285,0
130286,0
130287,1
130288,0
130289,1
130290,0
130291,0
130292,0
130293,0
130294,0
130295,0
130296,1
130297,1
130298,1
130299,1
130300,1
130301,0
130302,0
130303,0
130304,0
130305,1
130306,1
130307,0
130308,1
130309,1
130310,1
130311,0
130312,0
130313,1
130314,1
130315,1
130316,1
130317,1
130318,0
130319,0
130320,1
130321,0
130322,1
130323,0
130324,1
130325,1
130326,1
130327,0
130328,0
130329,0
130330,0
130331,0
130332,0
130333,0
130334,0
130335,0
130336,0
130337,0
130338,1
130339,0
130340,1
130341,0
130342,0
130343,1
130344,0
130345,1
130346,0
130347,1
130348,0
130349,0
130350,0
130351,1
130352,0
130353,1
130354,1
130355,0
130356,1
130357,1
130358,0
130359,0
130360,1
130361,0
130362,0
130363,1
130364,0
130365,0
130366,0
130367,0
130368,0
130369,1
130370,1
130371,1
130372,1
130373,1
130374,1
130375,1
130376,0
130377,1
130378,0
130379,0
130380,0
130381,0
130382,0
130383,1
130384,0
130385,1
130386,0
130387,0
130388,0
130389,0
130390,0
130391,1
130392,1
130393,0
130394,0
130395,1
130396,0
130397,1
130398,1
130399,0
130400,1
130401,1
130402,1
130403,0
130404,1
130405,0
130406,1
130407,1
130408,0
130409,0
130410,0
130411,1
130412,0
130413,1
130414,1
130415,1
130416,1
130417,0
130418,0
130419,0
130420,1
130421,1
130422,0
130423,1
130424,0
130425,1
130426,0
130427,1
130428,1
130429,1
130430,0
130431,1
130432,1
130433,1
130434,1
130435,0
130436,0
130437,1
130438,1
130439,0
130440,0
130441,0
130442,0
130443,1
130444,1
130445,0
130446,0
130447,1
130448,0
130449,0
130450,0
130451,0
130452,0
130453,0
130454,0
130455,1
130456,0
130457,1
130458,0
130459,1
130460,1
130461,0
130462,1
130463,1
130464,1
130465,0
130466,0
130467,0
130468,0
130469,0
130470,0
130471,0
130472,0
130473,0
130474,1
130475,1
130476,1
130477,1
130478,0
130479,0
130480,1
130481,1
130482,0
130483,1
130484,1
130485,1
130486,1
130487,0
130488,1
130489,0
130490,0
130491,0
130492,0
130493,0
130494,1
130495,0
130496,1
130497,0
130498,1
130499,1
130500,1
130501,0
130502,1
130503,0
130504,0
130505,0
130506,1
130507,0
130508,0
130509,0
130510,0
130511,1
130512,0
130513,0
130514,1
130515,1
130516,1
130517,1
130518,0
130519,1
130520,1
130521,0
130522,1
130523,0
130524,0
130525,1
130526,1
130527,0
130528,0
130529,1
130530,0
130531,0
130532,0
130533,0
130534,0
130535,1
130536,1
130537,1
130538,1
130539,0
130540,0
130541,1
130542,1
130543,0
130544,0
130545,1
130546,1
130547,0
